X,Y,Id,Name,LayerID,LayerTextID,City,Street,Number,Order,Startdate,Enddate,PAE,category,Selected_Categories
-73.968898,40.7614888,980422,American Eagle Outfitters,8,moda,New york,Lexington Ave,716,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9685975,40.7618982,980425,GAP,8,moda,New york,Lexington Ave,732,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9686445,40.7618327,980424,Aldo,13,saba,New york,Lexington Ave,630,1,2018-08-06,None,,sabateria,Shoe shop
-73.9699013,40.7601773,980411,Korean BBQ,151,rapi,New york,Lexington Ave,666,2,2018-08-06,None,,menjar ràpid ,Fast food
-73.9698463,40.7602545,980413,Meena Threading & Waxing Center,30,salud,New york,Lexington Ave,666,4,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9698757,40.7602129,980412,Juicy Cube,15,past,New york,Lexington Ave,666,3,2018-08-06,None,,dolços i pastissos,Bakery
-73.9695832,40.7605543,980415,Workshop Shearling & Leather,8,moda,New york,Lexington Ave,686,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9697737,40.7605086,980414,Shopping Court,116,basar,New york,Lexington Ave,678,1,2018-08-06,None,,basar,Bazaar
-73.9695135,40.7606599,980417,My Pie Pizzeria Romana,151,rapi,New york,Lexington Ave,688,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9695524,40.760599,980416,Harley-Davidson,11,conc,New york,Lexington Ave,686,2,2018-08-06,None,,concessionari,Car and motorbikes Dealership
-73.9705328,40.7592637,980402,Anka Grill,151,rapi,New york,Lexington Ave,638,6,2018-08-06,None,,menjar ràpid ,Fast food
-73.9705543,40.7592393,980401,Jean Paul Hair Salon,4,pelu,New york,Lexington Ave,638,4,2018-08-06,None,,perruqueria,Hairdresser and beauty salon
-73.9704926,40.7593146,980404,Tasty Cafe,151,rapi,New york,Lexington Ave,638,7,2018-08-06,None,,menjar ràpid ,Fast food
-73.9705154,40.7592861,980403,Sweetcatch Poke Bar,151,rapi,New york,Lexington Ave,638,6,2018-08-06,None,,menjar ràpid ,Fast food
-73.9701239,40.7598225,980407,Cohen's Fashion Optical,18,opti,New york,Lexington Ave,660,2,2018-08-06,None,,òptica,Optician's shop
-73.9700327,40.7599691,980409,Café Olympia,23,cafe,New york,Lexington Ave,662,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9700917,40.7598777,980408,Red Olive,151,rapi,New york,Lexington Ave,660,3,2018-08-06,None,,menjar ràpid ,Fast food
-73.9714971,40.7579828,980394,Pret a Manger,151,rapi,New york,Lexington Ave,600,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9717251,40.7576983,980392,Le Relais de Venise,2,rest,New york,Lexington Ave,576,2,2018-08-06,None,,restaurant,Restaurants
-73.9709875,40.7586553,980396,Starbucks Coffee,23,cafe,New york,Lexington Ave,616,2,2018-08-06,None,,cafeteria,Coffee shop
-73.9710518,40.7585496,980395,CVS Pharmacy,16,farm,New york,Lexington Ave,616,1,2018-08-06,None,,farmàcia i ortopèdia,Pharmacy
-73.9706159,40.7591581,980398,Dos Toros Taquería,151,rapi,New york,Lexington Ave,638,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9708239,40.7589214,980397,Heal And Hearty Soups,151,rapi,New york,Lexington Ave,616,3,2018-08-06,None,,menjar ràpid ,Fast food
-73.9705744,40.759213,980400,Glaze Teriyaki,151,rapi,New york,Lexington Ave,638,3,2018-08-06,None,,menjar ràpid ,Fast food
-73.9705945,40.7591856,980399,Dunkin' Donuts,15,past,New york,Lexington Ave,638,2,2018-08-06,None,,dolços i pastissos,Bakery
-73.9698439,40.759718,980459,Le Café Coffee,23,cafe,New york,Lexington Ave,661,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9698265,40.7597403,980458,Just Salad,151,rapi,New york,Lexington Ave,663,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9700088,40.7594752,980461,Starbucks,23,cafe,New york,Lexington Ave,655,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9698599,40.7597007,980460,Ashley Fine Jewelry & Antiques,9,joie,New york,Lexington Ave,659,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9700866,40.7593757,980463,Organic Avenue,151,rapi,New york,Lexington Ave,651,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9701174,40.7593381,980464,Eyes of The World,18,opti,New york,Lexington Ave,649,1,2018-08-06,None,,òptica,Optician's shop
-73.9695573,40.7601007,980449,Filles Et Garçons,4,pelu,New york,Lexington Ave,673,1,2018-08-06,None,,perruqueria,Hairdresser and beauty salon
-73.9692582,40.7604847,980446,Fitz Restaurant,2,rest,New york,Lexington Ave,689,2,2018-08-06,None,,restaurant,Restaurants
-73.9696539,40.7599717,980452,Epidermis,30,salud,New york,Lexington Ave,667,1,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9697196,40.7598752,980454,Little Collins,40,bar,New york,Lexington Ave,667,3,2018-08-06,None,,bar de tapes ,Restaurants
-73.969682,40.75993,980453,Lexington Flowers,27,flor,New york,Lexington Ave,667,2,2018-08-06,None,,floristeria,Florist
-73.9697799,40.759796,980456,Handkey Nail,30,salud,New york,Lexington Ave,665,2,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9697464,40.7598411,980455,Signatures Jewelry,9,joie,New york,Lexington Ave,667,4,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9686711,40.7613065,980436,Zales Jewelers,9,joie,New york,Lexington Ave,715,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9686229,40.7613695,980435,New York & Company,8,moda,New york,Lexington Ave,721,1,2018-08-06,None,,roba i complements,Clothes shop
-73.968816,40.7610861,980441,Aries Nails,30,salud,New york,Lexington Ave,707,2,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.968814,40.7611415,980439,Portabella,8,moda,New york,Lexington Ave,709,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9688924,40.7610419,980443,The Vitamin Shoppe,30,salud,New york,Lexington Ave,703,1,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9692233,40.7605436,980445,Fitzpatrick Manhattan Hotel ***,47,hote,New york,Lexington Ave,689,1,2018-08-06,None,,hotels i allotjaments,Hotels
-73.9691214,40.7607427,980444,Bank United,3,banca,New york,Lexington Ave,691,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9682368,40.7624965,980427,Zara,8,moda,New york,Lexington Ave,778,1,2018-08-06,None,,roba i complements,Clothes shop
-73.968442,40.7621084,980426,Banana Republic,8,moda,New york,Lexington Ave,734,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9680182,40.7627667,980428,Sephora,107,perfu,New york,Lexington Ave,782,1,2018-08-06,None,,perfumeria i drogueria,Perfume shop
-73.9681776,40.7619282,980432,H&M,8,moda,New york,Lexington Ave,731,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9679488,40.7623416,980431,Luis Vuitton,8,moda,New york,Lexington Ave,743,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9682822,40.7618002,980433,Make Up Forever,107,perfu,New york,Lexington Ave,731,2,2018-08-06,None,,perfumeria i drogueria,Perfume shop
-73.9706911,40.7621379,980499,Polart Design Furnitures,7,llar,New york,Park Ave,470,1,2018-08-06,None,,"llar, decoració i mobiliari",Household items
-73.9708936,40.7618525,980498,Citibank,3,banca,New york,Park Ave,460,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9704296,40.7624888,980501,James Robinson Antiques,148,arte,New york,Park Ave,480,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.970563,40.7623091,980500,D. Porthault,7,llar,New york,Park Ave,470,2,2018-08-06,None,,"llar, decoració i mobiliari",Household items
-73.9701742,40.7628413,980503,TD Bank,3,banca,New york,Park Ave,486,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9702861,40.7626732,980502,E. Braun & Co.,7,llar,New york,Park Ave,484,1,2018-08-06,None,,"llar, decoració i mobiliari",Household items
-73.9699328,40.7623558,980506,Maurice Badler Fine Jewelry,9,joie,New york,Park Ave,499,4,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9698207,40.7625239,980505,M.Y. Safra Bank,3,banca,New york,Park Ave,499,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.972338,40.7598859,980490,City National,3,banca,New york,Park Ave,400,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9729563,40.7590224,980489,Pure Point Financial,3,banca,New york,Park Ave,370,3,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9721248,40.7601683,980492,Chase Bank,3,banca,New york,Park Ave,410,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9722012,40.7600444,980491,Papyrus,6,pape,New york,Park Ave,400,2,2018-08-06,None,,"papereria, llibreria i copisteria",Copy shop
-73.9720242,40.7602952,980493,Ferrari,11,conc,New york,Park Ave,410,2,2018-08-06,None,,concessionari,Car and motorbikes Dealership
-73.9711511,40.7614979,980497,Phillips Auctions,148,arte,New york,Park Ave,450,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9716621,40.7608143,980495,Joe & The Juice,151,rapi,New york,Park Ave,430,2,2018-08-06,None,,menjar ràpid ,Fast food
-73.9746219,40.7567601,980479,Pret a Porter,151,rapi,New york,Park Ave,300,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9745253,40.7559657,980478,Bank United,3,banca,New york,Park Ave,299,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9741659,40.7573808,980482,Capital One Bank,3,banca,New york,Park Ave,320,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9738561,40.7577688,980483,First Republic Bank,3,banca,New york,Park Ave,320,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9732473,40.7586343,980487,Chase Bank,3,banca,New york,Park Ave,370,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9751798,40.7524303,980471,Stabucks Coffee,23,cafe,New york,Lexington Ave,425,2,2018-08-06,None,,cafeteria,Coffee shop
-73.975094,40.7525725,980470,Pret a Manger,151,rapi,New york,Lexington Ave,425,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9755124,40.7518899,980473,Chase Bank,3,banca,New york,Lexington Ave,405,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9752442,40.7522353,980472,Bank of America,3,banca,New york,Lexington Ave,423,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9748713,40.7553724,980476,Available Retail Space,3,banca,New york,Park Ave,277,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9769768,40.7561953,980539,Madison Jewelers,9,joie,New york,Madison Ave,390,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9774784,40.7555573,980537,Jos. A. Bank,8,moda,New york,Madison Ave,380,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9768669,40.7563497,980541,Robert Marc,18,opti,New york,Madison Ave,390,4,2018-08-06,None,,òptica,Optician's shop
-73.9769259,40.7562684,980540,The Tie Bar,8,moda,New york,Madison Ave,390,3,2018-08-06,None,,roba i complements,Clothes shop
-73.976765,40.7564777,980543,Kamakura Shirts,8,moda,New york,Madison Ave,390,6,2018-08-06,None,,roba i complements,Clothes shop
-73.9768213,40.7564086,980542,Bluestone Lane,23,cafe,New york,Madison Ave,390,5,2018-08-06,None,,cafeteria,Coffee shop
-73.9765745,40.7567784,980545,Bank of China,3,banca,New york,Madison Ave,410,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.976714,40.7565488,980544,Citibank,3,banca,New york,Madison Ave,390,7,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9786559,40.7539319,980530,Alden,13,saba,New york,Madison Ave,334,2,2018-08-06,None,,sabateria,Shoe shop
-73.9787297,40.7538445,980529,Starbucks Coffee,23,cafe,New york,Madison Ave,334,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9785419,40.7540832,980532,Coach,13,saba,New york,Madison Ave,334,4,2018-08-06,None,,sabateria,Shoe shop
-73.9786063,40.7539989,980531,Sayki,8,moda,New york,Madison Ave,334,3,2018-08-06,None,,roba i complements,Clothes shop
-73.978208,40.7546532,980534,Paul Stuart,8,moda,New york,Madison Ave,350,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9784199,40.7542651,980533,Brooks Brothers,8,moda,New york,Madison Ave,346,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9779023,40.7549681,980535,Men's Wearhouse,8,moda,New york,Madison Ave,358,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9716795,40.7599051,980521,Stefano Ricci,8,moda,New york,Park Ave,407,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9709312,40.760925,980518,T. Anthony Leather,8,moda,New york,Park Ave,445,6,2018-08-06,None,,roba i complements,Clothes shop
-73.9722508,40.7590539,980523,CitiBank,3,banca,New york,Park Ave,399,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9718217,40.7596837,980522,Atlantic Bank,3,banca,New york,Park Ave,405,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.973887,40.7567906,980526,Waldorf Astoria Hotel,47,hote,New york,Park Ave,301,1,2018-08-06,None,,hotels i allotjaments,Hotels
-73.9728731,40.7578633,980524,Bank of America,3,banca,New york,Park Ave,345,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9787994,40.7537287,980528,PNC Bank,3,banca,New york,Madison Ave,336,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9699864,40.7622816,980508,Seaman Schepps Jewelry,9,joie,New york,Park Ave,499,5,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9698831,40.7624213,980507,Daum & Haviland,7,llar,New york,Park Ave,499,3,2018-08-06,None,,"llar, decoració i mobiliari",Household items
-73.9703276,40.7617723,980511,Harrys of London,13,saba,New york,Park Ave,475,3,2018-08-06,None,,sabateria,Shoe shop
-73.9701721,40.7619916,980510,Forum Gallery,148,arte,New york,Park Ave,475,2,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9706308,40.7613821,980513,Macklowe Gallery,148,arte,New york,Park Ave,445,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9704001,40.7616564,980512,Richard James Savile Row,8,moda,New york,Park Ave,461,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9708722,40.7610165,980517,Alice Kwartler,148,arte,New york,Park Ave,445,5,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9707461,40.7612115,980515,Heritage Auctions,148,arte,New york,Park Ave,445,3,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9728704,40.7618788,980576,Bonhams Auctions,148,arte,New york,Madison Ave,580,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9723554,40.7625788,980579,J.M. Weston,8,moda,New york,Madison Ave,598,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9724118,40.7625137,980578,Fendi,13,saba,New york,Madison Ave,598,1,2018-08-06,None,,sabateria,Shoe shop
-73.972165,40.7628774,980581,UGG,13,saba,New york,Madison Ave,600,1,2018-08-06,None,,sabateria,Shoe shop
-73.9722964,40.7626519,980580,Montblanc,9,joie,New york,Madison Ave,598,3,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9717707,40.7633995,980583,Tumi Travel Bags,8,moda,New york,Madison Ave,630,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9719933,40.7631537,980582,Chase Bank,3,banca,New york,Madison Ave,630,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9742289,40.7601205,980566,The Art of Shaving,4,pelu,New york,Madison Ave,520,3,2018-08-06,None,,perruqueria,Hairdresser and beauty salon
-73.9742799,40.7600535,980565,Eredi Pisano,8,moda,New york,Madison Ave,520,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9741284,40.7602627,980568,Reiss London,8,moda,New york,Madison Ave,520,5,2018-08-06,None,,roba i complements,Clothes shop
-73.974182,40.7601856,980567,Samsonite,8,moda,New york,Madison Ave,520,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9737824,40.760602,980570,The Persian Shop,9,joie,New york,Madison Ave,534,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9738253,40.7605329,980569,Smiler's,2,rest,New york,Madison Ave,532,1,2018-08-06,None,,restaurant,Restaurants
-73.9736912,40.760728,980572,Bomber,106,ardep,New york,Madison Ave,538,1,2018-08-06,None,,articles esportius,Sports shop
-73.9737341,40.7606649,980571,Peter Millar,8,moda,New york,Madison Ave,536,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9749049,40.7590518,980558,Bonobos,8,moda,New york,Madison Ave,488,5,2018-08-06,None,,roba i complements,Clothes shop
-73.9749571,40.7589807,980557,Unituck,8,moda,New york,Madison Ave,488,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9746487,40.7594135,980560,Neuhaus The Luxury Belgian Chocolate,15,past,New york,Madison Ave,500,2,2018-08-06,None,,dolços i pastissos,Bakery
-73.9747372,40.7592957,980559,Lladró,148,arte,New york,Madison Ave,500,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9744985,40.7596269,980562,Tourneau,9,joie,New york,Madison Ave,510,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9745441,40.7595476,980561,Grand Seiko,9,joie,New york,Madison Ave,510,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9743295,40.7599824,980564,Thomas Pink,8,moda,New york,Madison Ave,520,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9744475,40.7596979,980563,Rolex,9,joie,New york,Madison Ave,510,3,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9763546,40.757077,980547,Mangia Pizza,151,rapi,New york,Madison Ave,422,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9764351,40.7569612,980546,Deli on Madison,151,rapi,New york,Madison Ave,420,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9761347,40.7574001,980549,TD Bank,3,banca,New york,Madison Ave,436,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9762822,40.7571807,980548,Joseph Abboud,8,moda,New york,Madison Ave,424,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9758906,40.7577069,980551,Burberry,8,moda,New york,Madison Ave,444,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9760408,40.7575139,980550,Burberry,8,moda,New york,Madison Ave,436,2,2018-08-06,None,,roba i complements,Clothes shop
-73.975153,40.758738,980555,H.L. Purdy Opticians,18,opti,New york,Madison Ave,488,2,2018-08-06,None,,òptica,Optician's shop
-73.9758101,40.7578125,980552,Florsheim Shoes,13,saba,New york,Madison Ave,444,2,2018-08-06,None,,sabateria,Shoe shop
-73.9730609,40.7611139,980612,Robert Marc,18,opti,New york,Madison Ave,553,2,2018-08-06,None,,òptica,Optician's shop
-73.9730153,40.761177,980611,The Walking Company,13,saba,New york,Madison Ave,553,1,2018-08-06,None,,sabateria,Shoe shop
-73.9731091,40.7610469,980613,Allen Edmonds,13,saba,New york,Madison Ave,551,1,2018-08-06,None,,sabateria,Shoe shop
-73.9735034,40.7605411,980617,Rimowa,8,moda,New york,Madison Ave,541,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9734605,40.7606081,980616,Bauman Rare Books,6,pape,New york,Madison Ave,541,1,2018-08-06,None,,"papereria, llibreria i copisteria",Copy shop
-73.9735866,40.7604232,980619,IWC Schaffhausen,9,joie,New york,Madison Ave,541,4,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9735517,40.7604801,980618,Links of London,9,joie,New york,Madison Ave,541,3,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9724198,40.7619692,980603,Les Canebiers,8,moda,New york,Madison Ave,575,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9723474,40.762083,980602,Breitling,9,joie,New york,Madison Ave,575,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9725566,40.7617925,980605,Muska Milano,8,moda,New york,Madison Ave,575,3,2018-08-06,None,,roba i complements,Clothes shop
-73.9724788,40.761886,980604,Oliver Peoples,18,opti,New york,Madison Ave,575,3,2018-08-06,None,,òptica,Optician's shop
-73.9726639,40.7616909,980607,First Republic Bank,3,banca,New york,Madison Ave,575,6,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9725968,40.7617356,980606,Lacoste,8,moda,New york,Madison Ave,575,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9729696,40.761248,980610,Hides in Shape,8,moda,New york,Madison Ave,555,3,2018-08-06,None,,roba i complements,Clothes shop
-73.9728463,40.7614268,980608,TD Bank,3,banca,New york,Madison Ave,555,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9715535,40.7631912,980594,Canali,8,moda,New york,Madison Ave,625,3,2018-08-06,None,,roba i complements,Clothes shop
-73.9716138,40.7631141,980596,Wolford,8,moda,New york,Madison Ave,425,5,2018-08-06,None,,roba i complements,Clothes shop
-73.9715923,40.7631455,980595,Eton,8,moda,New york,Madison Ave,425,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9716782,40.7630074,980598,Fratelli Rossetti,13,saba,New york,Madison Ave,425,7,2018-08-06,None,,sabateria,Shoe shop
-73.9716406,40.7630765,980597,Philipp Plein,8,moda,New york,Madison Ave,425,6,2018-08-06,None,,roba i complements,Clothes shop
-73.9720885,40.762465,980601,Coach,8,moda,New york,Madison Ave,595,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9718606,40.7627982,980599,Sermoneta Gloves,8,moda,New york,Madison Ave,603,1,2018-08-06,None,,roba i complements,Clothes shop
-73.971473,40.7638038,980585,Bottega Veneta ,8,moda,New york,Madison Ave,650,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9716688,40.763558,980584,Mansur Gavriel,13,saba,New york,Madison Ave,630,3,2018-08-06,None,,sabateria,Shoe shop
-73.9712584,40.7640963,980587,Tod's,13,saba,New york,Madison Ave,650,3,2018-08-06,None,,sabateria,Shoe shop
-73.9713898,40.7639256,980586,Moncler,8,moda,New york,Madison Ave,650,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9710385,40.763885,980590,Baccarat,9,joie,New york,Madison Ave,643,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9714006,40.7633945,980592,Diesel,8,moda,New york,Madison Ave,625,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9775884,40.7549458,980652,Tumi Ambassador Laggage & Leather Goods,8,moda,New york,Madison Ave,377,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9775428,40.755027,980651,Jean Claude Biguine Paris Beauty Salon,4,pelu,New york,Madison Ave,369,1,2018-08-06,None,,perruqueria,Hairdresser and beauty salon
-73.9776501,40.7548441,980654,Clarks,13,saba,New york,Madison Ave,361,1,2018-08-06,None,,sabateria,Shoe shop
-73.9776179,40.7548969,980653,Swarovski,9,joie,New york,Madison Ave,371,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9780847,40.7542183,980656,Johnston & Murphy,13,saba,New york,Madison Ave,361,1,2018-08-06,None,,sabateria,Shoe shop
-73.9778808,40.754515,980655,J.Crew,8,moda,New york,Madison Ave,347,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9733157,40.7608072,980659,Dunhill London,8,moda,New york,Madison Ave,545,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9785406,40.7535925,980658,Bank of America,3,banca,New york,Madison Ave,335,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9760193,40.7569937,980643,Pret a Manger,151,rapi,New york,Madison Ave,425,2,2018-08-06,None,,menjar ràpid ,Fast food
-73.9759737,40.757073,980642,Starbucks Coffee,23,cafe,New york,Madison Ave,425,1,2018-08-06,None,,cafeteria,Coffee shop
-73.976124,40.7568617,980645,Roast Kitchen,151,rapi,New york,Madison Ave,423,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.975912,40.757012,980644,Sahag,30,salud,New york,Madison Ave,425,3,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9765424,40.7563212,980646,Chase Bank,3,banca,New york,Madison Ave,393,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9774919,40.755094,980650,Grand Central Optical,18,opti,New york,Madison Ave,371,3,2018-08-06,None,,òptica,Optician's shop
-73.9774543,40.7551611,980649,articles de cuir ,8,moda,New york,Madison Ave,371,2,2018-08-06,None,,roba i complements,Clothes shop
-73.974422,40.759189,980632,Hickey Freeman,8,moda,New york,Madison Ave,503,3,2018-08-06,None,,roba i complements,Clothes shop
-73.9744475,40.7591433,980633,Johnston & Murphy,8,moda,New york,Madison Ave,501,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9749505,40.7580858,980639,Lotte New York Palace Hotel,47,hote,New york,Madison Ave,457,1,2018-08-06,None,,hotels i allotjaments,Hotels
-73.9748888,40.7585927,980638,Express,8,moda,New york,Madison Ave,477,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9757404,40.757333,980641,Wells Fargo,3,banca,New york,Madison Ave,530,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9755177,40.7576805,980640,EDEN Fine Art,148,arte,New york,Madison Ave,450,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9737917,40.7600718,980622,Eileen Fisher,8,moda,New york,Madison Ave,521,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9737502,40.7601418,980621,Talbots,8,moda,New york,Madison Ave,525,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9738937,40.7599265,980624,Europa Café,23,cafe,New york,Madison Ave,517,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9738467,40.7600047,980623,Marmi,13,saba,New york,Madison Ave,519,1,2018-08-06,None,,sabateria,Shoe shop
-73.9742383,40.7594622,980628,Cellini,9,joie,New york,Madison Ave,509,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9741874,40.7595344,980627,Piquadro,13,saba,New york,Madison Ave,509,1,2018-08-06,None,,sabateria,Shoe shop
-73.9743644,40.7592733,980630,Bremont London,9,joie,New york,Madison Ave,503,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9743161,40.7593485,980629,Minamoto Kitchoan,2,rest,New york,Madison Ave,505,1,2018-08-06,None,,restaurant,Restaurants
-73.9794472,40.7558316,980694,Smiler's,110,colma,New york,5th Ave,554,1,2018-08-06,None,,queviures,Supermarket
-73.9795035,40.7557381,980693,Bank of America,3,banca,New york,5th Ave,550,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9788222,40.7566118,980698,Jewelers on Fifth,9,joie,New york,5th Ave,578,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9789429,40.7564442,980697,Barrington Gallery of London Ltd.,148,arte,New york,5th Ave,572,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.978613,40.756818,980699,Sephora,107,perfu,New york,5th Ave,582,1,2018-08-06,None,,perfumeria i drogueria,Perfume shop
-73.9781302,40.7575901,980703,Aritzia,8,moda,New york,5th Ave,600,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9782241,40.7574742,980702,Ann Taylor,8,moda,New york,5th Ave,600,1,2018-08-06,None,,roba i complements,Clothes shop
-73.980453,40.7537266,980684,Skechers,13,saba,New york,5th Ave,509,1,2018-08-06,None,,sabateria,Shoe shop
-73.9803404,40.7538689,980683,Sorel,13,saba,New york,5th Ave,511,1,2018-08-06,None,,sabateria,Shoe shop
-73.9806703,40.7540395,980686,The North Face,8,moda,New york,5th Ave,508,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9809331,40.7537531,980685,Zara,8,moda,New york,5th Ave,506,1,2018-08-06,None,,roba i complements,Clothes shop
